"","condition","block_no","trial_no","trial_type","rt","emotion_rating","id","closeness","betas_PM_wtreatMINcon_TPJ","betas_PM_wtreatMINcon_IFG","facet","score"
"2392","treatment","block 2",21,"1","3683",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2393","treatment","block 2",22,"2","2030",0.12570396692023,"saulin_01_vp_02",0.184383078411893,0.28207,0.37847,"EC",0.71871279328083
"2394","treatment","block 2",22,"2","2030",0.12570396692023,"saulin_01_vp_02",0.184383078411893,0.28207,0.37847,"PT",1.02068217730876
"2395","treatment","block 2",23,"2","3258",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"EC",0.71871279328083
"2396","treatment","block 2",23,"2","3258",0.12570396692023,"saulin_01_vp_02",0.136183830773392,0.28207,0.37847,"PT",1.02068217730876
"2397","treatment","block 2",24,"2","2883",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2398","treatment","block 2",24,"2","2883",0.12570396692023,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2399","treatment","block 2",25,"2","2529",-0.0920554093820444,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"EC",0.71871279328083
"2400","treatment","block 2",25,"2","2529",-0.0920554093820444,"saulin_01_vp_02",-0.0566131597806136,0.28207,0.37847,"PT",1.02068217730876
"2401","treatment","block 2",1,"2","2733",0.56122271952478,"saulin_01_vp_03",1.38936426937443,-0.25271,-0.061222,"EC",-0.448138565222164
"2402","treatment","block 2",1,"2","2733",0.56122271952478,"saulin_01_vp_03",1.38936426937443,-0.25271,-0.061222,"PT",-0.908826596233823
"2403","treatment","block 2",2,"1","2941",-0.527574161986594,"saulin_01_vp_03",0.184383078411893,-0.25271,-0.061222,"EC",-0.448138565222164
"2404","treatment","block 2",2,"1","2941",-0.527574161986594,"saulin_01_vp_03",0.184383078411893,-0.25271,-0.061222,"PT",-0.908826596233823
"2405","treatment","block 2",3,"2","6595",0.12570396692023,"saulin_01_vp_03",0.4253793166044,-0.25271,-0.061222,"EC",-0.448138565222164
"2406","treatment","block 2",3,"2","6595",0.12570396692023,"saulin_01_vp_03",0.4253793166044,-0.25271,-0.061222,"PT",-0.908826596233823
"2407","treatment","block 2",4,"2","3468",0.343463343222505,"saulin_01_vp_03",0.184383078411893,-0.25271,-0.061222,"EC",-0.448138565222164
"2408","treatment","block 2",4,"2","3468",0.343463343222505,"saulin_01_vp_03",0.184383078411893,-0.25271,-0.061222,"PT",-0.908826596233823
"2409","treatment","block 2",5,"2","4028",1.86777897733843,"saulin_01_vp_03",-0.779601874358133,-0.25271,-0.061222,"EC",-0.448138565222164
"2410","treatment","block 2",5,"2","4028",1.86777897733843,"saulin_01_vp_03",-0.779601874358133,-0.25271,-0.061222,"PT",-0.908826596233823
"2411","treatment","block 2",6,"2","1922",1.95488272785934,"saulin_01_vp_03",-1.06879736018914,-0.25271,-0.061222,"EC",-0.448138565222164
"2412","treatment","block 2",6,"2","1922",1.95488272785934,"saulin_01_vp_03",-1.06879736018914,-0.25271,-0.061222,"PT",-0.908826596233823
"2413","treatment","block 2",7,"2","4243",1.86777897733843,"saulin_01_vp_03",-1.50259058893565,-0.25271,-0.061222,"EC",-0.448138565222164
"2414","treatment","block 2",7,"2","4243",1.86777897733843,"saulin_01_vp_03",-1.50259058893565,-0.25271,-0.061222,"PT",-0.908826596233823
"2415","treatment","block 2",8,"2","1817",1.86777897733843,"saulin_01_vp_03",-1.55078983657415,-0.25271,-0.061222,"EC",-0.448138565222164
"2416","treatment","block 2",8,"2","1817",1.86777897733843,"saulin_01_vp_03",-1.55078983657415,-0.25271,-0.061222,"PT",-0.908826596233823
"2417","treatment","block 2",9,"1","3279",0.778982095827055,"saulin_01_vp_03",-1.50259058893565,-0.25271,-0.061222,"EC",-0.448138565222164
"2418","treatment","block 2",9,"1","3279",0.778982095827055,"saulin_01_vp_03",-1.50259058893565,-0.25271,-0.061222,"PT",-0.908826596233823
"2419","treatment","block 2",10,"2","4271",2.30329772994298,"saulin_01_vp_03",-1.02059811255064,-0.25271,-0.061222,"EC",-0.448138565222164
"2420","treatment","block 2",10,"2","4271",2.30329772994298,"saulin_01_vp_03",-1.02059811255064,-0.25271,-0.061222,"PT",-0.908826596233823
"2421","treatment","block 2",11,"1","4711",1.2145008484316,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"EC",-0.448138565222164
"2422","treatment","block 2",11,"1","4711",1.2145008484316,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"PT",-0.908826596233823
"2423","treatment","block 2",12,"2","2248",2.30329772994298,"saulin_01_vp_03",-1.79178607476666,-0.25271,-0.061222,"EC",-0.448138565222164
"2424","treatment","block 2",12,"2","2248",2.30329772994298,"saulin_01_vp_03",-1.79178607476666,-0.25271,-0.061222,"PT",-0.908826596233823
"2425","treatment","block 2",13,"2","3702",1.2145008484316,"saulin_01_vp_03",-1.40619209365865,-0.25271,-0.061222,"EC",-0.448138565222164
"2426","treatment","block 2",13,"2","3702",1.2145008484316,"saulin_01_vp_03",-1.40619209365865,-0.25271,-0.061222,"PT",-0.908826596233823
"2427","treatment","block 2",14,"2","5219",2.04198647838025,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"EC",-0.448138565222164
"2428","treatment","block 2",14,"2","5219",2.04198647838025,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"PT",-0.908826596233823
"2429","treatment","block 2",15,"2","3258",1.65001960103615,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"EC",-0.448138565222164
"2430","treatment","block 2",15,"2","3258",1.65001960103615,"saulin_01_vp_03",-1.26159435074315,-0.25271,-0.061222,"PT",-0.908826596233823
"2431","treatment","block 2",16,"2","2227",-0.745333538288869,"saulin_01_vp_03",-1.02059811255064,-0.25271,-0.061222,"EC",-0.448138565222164
"2432","treatment","block 2",16,"2","2227",-0.745333538288869,"saulin_01_vp_03",-1.02059811255064,-0.25271,-0.061222,"PT",-0.908826596233823
"2433","treatment","block 2",17,"1","2342",0.12570396692023,"saulin_01_vp_03",-0.538605636165627,-0.25271,-0.061222,"EC",-0.448138565222164
"2434","treatment","block 2",17,"1","2342",0.12570396692023,"saulin_01_vp_03",-0.538605636165627,-0.25271,-0.061222,"PT",-0.908826596233823
"2435","treatment","block 2",18,"2","3856",0.56122271952478,"saulin_01_vp_03",-0.538605636165627,-0.25271,-0.061222,"EC",-0.448138565222164
"2436","treatment","block 2",18,"2","3856",0.56122271952478,"saulin_01_vp_03",-0.538605636165627,-0.25271,-0.061222,"PT",-0.908826596233823
"2437","treatment","block 2",19,"2","3610",1.43226022473388,"saulin_01_vp_03",0.907371792989413,-0.25271,-0.061222,"EC",-0.448138565222164
"2438","treatment","block 2",19,"2","3610",1.43226022473388,"saulin_01_vp_03",0.907371792989413,-0.25271,-0.061222,"PT",-0.908826596233823
"2439","treatment","block 2",20,"2","1840",1.2145008484316,"saulin_01_vp_03",1.63036050756693,-0.25271,-0.061222,"EC",-0.448138565222164
"2440","treatment","block 2",20,"2","1840",1.2145008484316,"saulin_01_vp_03",1.63036050756693,-0.25271,-0.061222,"PT",-0.908826596233823
"2441","treatment","block 2",21,"1","4358",-1.39861166719569,"saulin_01_vp_03",1.14836803118192,-0.25271,-0.061222,"EC",-0.448138565222164
"2442","treatment","block 2",21,"1","4358",-1.39861166719569,"saulin_01_vp_03",1.14836803118192,-0.25271,-0.061222,"PT",-0.908826596233823
"2443","treatment","block 2",22,"2","2068",1.86777897733843,"saulin_01_vp_03",0.377180068965898,-0.25271,-0.061222,"EC",-0.448138565222164
"2444","treatment","block 2",22,"2","2068",1.86777897733843,"saulin_01_vp_03",0.377180068965898,-0.25271,-0.061222,"PT",-0.908826596233823
"2445","treatment","block 2",23,"2","5909",0.12570396692023,"saulin_01_vp_03",0.136183830773392,-0.25271,-0.061222,"EC",-0.448138565222164
"2446","treatment","block 2",23,"2","5909",0.12570396692023,"saulin_01_vp_03",0.136183830773392,-0.25271,-0.061222,"PT",-0.908826596233823
"2447","treatment","block 2",24,"2","1182",2.0855383536407,"saulin_01_vp_03",-0.0566131597806136,-0.25271,-0.061222,"EC",-0.448138565222164
"2448","treatment","block 2",24,"2","1182",2.0855383536407,"saulin_01_vp_03",-0.0566131597806136,-0.25271,-0.061222,"PT",-0.908826596233823
"2449","treatment","block 2",25,"2","2476",2.0855383536407,"saulin_01_vp_03",-0.779601874358133,-0.25271,-0.061222,"EC",-0.448138565222164
"2450","treatment","block 2",25,"2","2476",2.0855383536407,"saulin_01_vp_03",-0.779601874358133,-0.25271,-0.061222,"PT",-0.908826596233823
"2451","treatment","block 2",1,"2","1464",0.778982095827055,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2452","treatment","block 2",1,"2","1464",0.778982095827055,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2453","treatment","block 2",2,"1","5710",0.21280771744114,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2454","treatment","block 2",2,"1","5710",0.21280771744114,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2455","treatment","block 2",3,"2","3510",0.64832647004569,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"EC",0.329762340446499
"2456","treatment","block 2",3,"2","3510",0.64832647004569,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"PT",0.0559277905374663
"2457","treatment","block 2",4,"2","1757",0.778982095827055,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2458","treatment","block 2",4,"2","1757",0.778982095827055,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2459","treatment","block 2",5,"2","4318",0.12570396692023,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2460","treatment","block 2",5,"2","4318",0.12570396692023,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2461","treatment","block 2",6,"2","1400",0.56122271952478,"saulin_01_vp_04",0.4253793166044,0.15928,-0.17026,"EC",0.329762340446499
"2462","treatment","block 2",6,"2","1400",0.56122271952478,"saulin_01_vp_04",0.4253793166044,0.15928,-0.17026,"PT",0.0559277905374663
"2463","treatment","block 2",7,"2","3346",0.56122271952478,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"EC",0.329762340446499
"2464","treatment","block 2",7,"2","3346",0.56122271952478,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"PT",0.0559277905374663
"2465","treatment","block 2",8,"2","5009",0.56122271952478,"saulin_01_vp_04",1.00377028826642,0.15928,-0.17026,"EC",0.329762340446499
"2466","treatment","block 2",8,"2","5009",0.56122271952478,"saulin_01_vp_04",1.00377028826642,0.15928,-0.17026,"PT",0.0559277905374663
"2467","treatment","block 2",9,"1","4497",0.0821520916597754,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"EC",0.329762340446499
"2468","treatment","block 2",9,"1","4497",0.0821520916597754,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"PT",0.0559277905374663
"2469","treatment","block 2",10,"2","3725",0.343463343222505,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2470","treatment","block 2",10,"2","3725",0.343463343222505,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2471","treatment","block 2",11,"1","2211",-0.0920554093820444,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"EC",0.329762340446499
"2472","treatment","block 2",11,"1","2211",-0.0920554093820444,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"PT",0.0559277905374663
"2473","treatment","block 2",12,"2","3266",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2474","treatment","block 2",12,"2","3266",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2475","treatment","block 2",13,"2","4058",0.343463343222505,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"EC",0.329762340446499
"2476","treatment","block 2",13,"2","4058",0.343463343222505,"saulin_01_vp_04",0.907371792989413,0.15928,-0.17026,"PT",0.0559277905374663
"2477","treatment","block 2",14,"2","3204",0.343463343222505,"saulin_01_vp_04",0.859172545350911,0.15928,-0.17026,"EC",0.329762340446499
"2478","treatment","block 2",14,"2","3204",0.343463343222505,"saulin_01_vp_04",0.859172545350911,0.15928,-0.17026,"PT",0.0559277905374663
"2479","treatment","block 2",15,"2","2085",0.56122271952478,"saulin_01_vp_04",1.10016878354342,0.15928,-0.17026,"EC",0.329762340446499
"2480","treatment","block 2",15,"2","2085",0.56122271952478,"saulin_01_vp_04",1.10016878354342,0.15928,-0.17026,"PT",0.0559277905374663
"2481","treatment","block 2",16,"2","1320",0.778982095827055,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2482","treatment","block 2",16,"2","1320",0.778982095827055,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2483","treatment","block 2",17,"1","1954",0.12570396692023,"saulin_01_vp_04",0.859172545350911,0.15928,-0.17026,"EC",0.329762340446499
"2484","treatment","block 2",17,"1","1954",0.12570396692023,"saulin_01_vp_04",0.859172545350911,0.15928,-0.17026,"PT",0.0559277905374663
"2485","treatment","block 2",18,"2","4567",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2486","treatment","block 2",18,"2","4567",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2487","treatment","block 2",19,"2","3248",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2488","treatment","block 2",19,"2","3248",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2489","treatment","block 2",20,"2","3376",0.56122271952478,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"EC",0.329762340446499
"2490","treatment","block 2",20,"2","3376",0.56122271952478,"saulin_01_vp_04",0.666375554796906,0.15928,-0.17026,"PT",0.0559277905374663
"2491","treatment","block 2",21,"1","3984",-0.309814785684319,"saulin_01_vp_04",1.00377028826642,0.15928,-0.17026,"EC",0.329762340446499
"2492","treatment","block 2",21,"1","3984",-0.309814785684319,"saulin_01_vp_04",1.00377028826642,0.15928,-0.17026,"PT",0.0559277905374663
"2493","treatment","block 2",22,"2","3323",0.12570396692023,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2494","treatment","block 2",22,"2","3323",0.12570396692023,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2495","treatment","block 2",23,"2","3507",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2496","treatment","block 2",23,"2","3507",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2497","treatment","block 2",24,"2","2404",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2498","treatment","block 2",24,"2","2404",0.343463343222505,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2499","treatment","block 2",25,"2","1542",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"EC",0.329762340446499
"2500","treatment","block 2",25,"2","1542",0.56122271952478,"saulin_01_vp_04",1.14836803118192,0.15928,-0.17026,"PT",0.0559277905374663
"2501","treatment","block 2",1,"2","3900",0.343463343222505,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"EC",-0.448138565222164
"2502","treatment","block 2",1,"2","3900",0.343463343222505,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"PT",-1.23041139182425
"2503","treatment","block 2",2,"1","2297",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"EC",-0.448138565222164
"2504","treatment","block 2",2,"1","2297",-0.309814785684319,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"PT",-1.23041139182425
"2505","treatment","block 2",3,"2","1144",0.996741472129329,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"EC",-0.448138565222164
"2506","treatment","block 2",3,"2","1144",0.996741472129329,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"PT",-1.23041139182425
"2507","treatment","block 2",4,"2","2727",0.996741472129329,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"EC",-0.448138565222164
"2508","treatment","block 2",4,"2","2727",0.996741472129329,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"PT",-1.23041139182425
"2509","treatment","block 2",5,"2","2658",0.778982095827055,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"EC",-0.448138565222164
"2510","treatment","block 2",5,"2","2658",0.778982095827055,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"PT",-1.23041139182425
"2511","treatment","block 2",6,"2","1446",0.996741472129329,"saulin_01_vp_05",-1.30979359838165,-0.37401,0.029989,"EC",-0.448138565222164
"2512","treatment","block 2",6,"2","1446",0.996741472129329,"saulin_01_vp_05",-1.30979359838165,-0.37401,0.029989,"PT",-1.23041139182425
"2513","treatment","block 2",7,"2","2659",0.996741472129329,"saulin_01_vp_05",-1.06879736018914,-0.37401,0.029989,"EC",-0.448138565222164
"2514","treatment","block 2",7,"2","2659",0.996741472129329,"saulin_01_vp_05",-1.06879736018914,-0.37401,0.029989,"PT",-1.23041139182425
"2515","treatment","block 2",8,"2","1758",0.56122271952478,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"EC",-0.448138565222164
"2516","treatment","block 2",8,"2","1758",0.56122271952478,"saulin_01_vp_05",-1.02059811255064,-0.37401,0.029989,"PT",-1.23041139182425
"2517","treatment","block 2",9,"1","3297",0.29991146796205,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"EC",-0.448138565222164
"2518","treatment","block 2",9,"1","3297",0.29991146796205,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"PT",-1.23041139182425
"2519","treatment","block 2",10,"2","2783",1.2145008484316,"saulin_01_vp_05",-1.06879736018914,-0.37401,0.029989,"EC",-0.448138565222164
"2520","treatment","block 2",10,"2","2783",1.2145008484316,"saulin_01_vp_05",-1.06879736018914,-0.37401,0.029989,"PT",-1.23041139182425
"2521","treatment","block 2",11,"1","2394",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37401,0.029989,"EC",-0.448138565222164
"2522","treatment","block 2",11,"1","2394",0.12570396692023,"saulin_01_vp_05",-1.26159435074315,-0.37401,0.029989,"PT",-1.23041139182425
"2523","treatment","block 2",12,"2","3150",0.343463343222505,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"EC",-0.448138565222164
"2524","treatment","block 2",12,"2","3150",0.343463343222505,"saulin_01_vp_05",-0.779601874358133,-0.37401,0.029989,"PT",-1.23041139182425
"2525","treatment","block 2",13,"2","1196",1.2145008484316,"saulin_01_vp_05",-1.26159435074315,-0.37401,0.029989,"EC",-0.448138565222164
"2526","treatment","block 2",13,"2","1196",1.2145008484316,"saulin_01_vp_05",-1.26159435074315,-0.37401,0.029989,"PT",-1.23041139182425
"2527","treatment","block 2",14,"2","1911",1.30160459895251,"saulin_01_vp_05",-0.924199617273637,-0.37401,0.029989,"EC",-0.448138565222164
